388,9,2350
388.5,9,2359
389,9,2368
389.5,9,2377
390,9,2386
390.5,10,2396
391,10,2406
391.5,10,2416
392,9,2425
392.5,9,2434
393,9,2443
393.5,9,2452
394,9,2461
394.5,9,2470
395,9,2479
395.5,9,2488
396,9,2497
396.5,9,2506
397,8,2514
397.5,8,2522
398,8,2530
398.5,8,2538
399,8,2546
399.5,8,2554
400,8,2562
400.5,8,2570
401,8,2578
401.5,8,2586
402,8,2594
402.5,8,2602
403,7,2609
403.5,8,2617
404,7,2624
404.5,7,2631
405,8,2639
405.5,8,2647
406,8,2655
406.5,8,2663
407,8,2671
407.5,8,2679
408,8,2687
408.5,8,2695
409,8,2703
409.5,8,2711
410,8,2719
410.5,8,2727
411,8,2735
411.5,8,2743
412,8,2751
412.5,7,2758
413,7,2765
413.5,7,2772
414,7,2779
414.5,7,2786
415,7,2793
415.5,7,2800
416,7,2807
416.5,7,2814
417,7,2821
417.5,7,2828
418,7,2835
418.5,7,2842
419,7,2849
419.5,7,2856
420,7,2863
420.5,6,2869
421,6,2875
421.5,6,2881
422,6,2887
422.5,6,2893
423,6,2899
423.5,6,2905
424,6,2911
424.5,6,2917
425,6,2923
425.5,6,2929
426,5,2934
426.5,5,2939
427,5,2944
427.5,5,2949
428,5,2954
428.5,5,2959
429,5,2964
429.5,4,2968
430,4,2972
430.5,5,2977
431,5,2982
431.5,5,2987
432,5,2992
432.5,5,2997
433,4,3001
433.5,4,3005
434,4,3009
434.5,4,3013
435,4,3017
435.5,4,3021
436,4,3025
436.5,4,3029
437,4,3033
437.5,3,3036
438,3,3039
438.5,3,3042
439,3,3045
439.5,3,3048
440,3,3051
440.5,3,3054
441,3,3057
441.5,3,3060
442,3,3063
442.5,3,3066
443,3,3069
443.5,3,3072
444,3,3075
444.5,2,3077
445,2,3079
445.5,2,3081
446,2,3083
446.5,2,3085
447,2,3087
447.5,2,3089
448,2,3091
448.5,3,3094
449,3,3097
449.5,3,3100
450,2,3102
450.5,3,3105
451,3,3108
451.5,3,3111
452,2,3113
452.5,2,3115
453,2,3117
453.5,2,3119
454,2,3121
454.5,2,3123
455,2,3125
455.5,2,3127
456,2,3129
456.5,2,3131
457,2,3133
457.5,2,3135
458,2,3137
458.5,2,3139
459,2,3141
459.5,2,3143
460,2,3145
460.5,2,3147
461,2,3149
461.5,2,3151
462,2,3153
462.5,2,3155
463,2,3157
463.5,2,3159
464,1,3160
464.5,1,3161
465,2,3163
465.5,2,3165
466,2,3167
466.5,2,3169
467,2,3171
467.5,3,3174
468,3,3177
468.5,3,3180
469,3,3183
469.5,3,3186
470,3,3189
470.5,3,3192
471,3,3195
471.5,3,3198
472,3,3201
472.5,3,3204
473,3,3207
473.5,3,3210
474,3,3213
474.5,3,3216
475,3,3219
475.5,3,3222
476,3,3225
476.5,3,3228
477,3,3231
477.5,3,3234
478,3,3237
478.5,3,3240
479,3,3243
479.5,3,3246
480,3,3249
480.5,3,3252
481,3,3255
481.5,3,3258
482,3,3261
482.5,3,3264
483,3,3267
483.5,3,3270
484,3,3273
484.5,3,3276
485,3,3279
485.5,3,3282
486,3,3285
486.5,3,3288
487,3,3291
487.5,3,3294
488,4,3298
488.5,3,3301
489,3,3304
489.5,4,3308
490,4,3312
490.5,4,3316
491,3,3319
491.5,4,3323
492,5,3328
492.5,4,3332
493,4,3336
493.5,5,3341
494,5,3346
494.5,5,3351
495,5,3356
495.5,5,3361
496,5,3366
496.5,5,3371
497,5,3376
497.5,5,3381
498,6,3387
498.5,6,3393
499,6,3399
499.5,6,3405
500,6,3411
500.5,6,3417
501,6,3423
501.5,6,3429
502,6,3435
502.5,7,3442
503,7,3449
503.5,7,3456
504,7,3463
504.5,7,3470
505,7,3477
505.5,7,3484
506,7,3491
506.5,7,3498
507,7,3505
507.5,7,3512
508,8,3520
508.5,8,3528
509,8,3536
509.5,8,3544
510,8,3552
510.5,8,3560
511,8,3568
511.5,8,3576
512,8,3584
512.5,8,3592
513,8,3600
513.5,8,3608
514,8,3616
514.5,8,3624
515,8,3632
515.5,8,3640
516,9,3649
516.5,8,3657
517,8,3665
517.5,8,3673
518,8,3681
518.5,8,3689
519,8,3697
519.5,8,3705
520,9,3714
520.5,9,3723
521,9,3732
521.5,10,3742
522,10,3752
522.5,10,3762
523,9,3771
523.5,9,3780
524,9,3789
524.5,11,3800
525,11,3811
525.5,11,3822
526,11,3833
526.5,12,3845
527,12,3857
527.5,12,3869
528,12,3881
528.5,13,3894
529,13,3907
529.5,13,3920
530,14,3934
530.5,14,3948
531,14,3962
531.5,15,3977
532,15,3992
532.5,16,4008
533,16,4024
533.5,16,4040
534,17,4057
534.5,17,4074
535,18,4092
535.5,18,4110
536,19,4129
536.5,19,4148
537,19,4167
537.5,19,4186
538,20,4206
538.5,20,4226
539,21,4247
539.5,21,4268
540,21,4289
540.5,21,4310
541,22,4332
541.5,22,4354
542,22,4376
542.5,22,4398
543,23,4421
543.5,23,4444
544,23,4467
544.5,23,4490
545,23,4513
545.5,23,4536
546,23,4559
546.5,23,4582
547,23,4605
547.5,23,4628
548,23,4651
548.5,23,4674
549,23,4697
549.5,23,4720
550,23,4743
550.5,23,4766
551,23,4789
551.5,23,4812
552,23,4835
552.5,23,4858
553,23,4881
553.5,23,4904
554,23,4927
554.5,23,4950
555,23,4973
555.5,23,4996
556,23,5019
556.5,23,5042
557,23,5065
557.5,23,5088
558,23,5111
558.5,23,5134
559,23,5157
559.5,23,5180
560,23,5203
560.5,24,5227
561,24,5251
561.5,24,5275
562,24,5299
562.5,25,5324
563,25,5349
563.5,25,5374
564,26,5400
564.5,26,5426
565,27,5453
565.5,27,5480
566,28,5508
566.5,29,5537
567,29,5566
567.5,30,5596
568,31,5627
568.5,31,5658
569,32,5690
569.5,33,5723
570,34,5757
570.5,35,5792
571,36,5828
571.5,37,5865
572,38,5903
572.5,39,5942
573,40,5982
573.5,41,6023
574,42,6065
574.5,45,6110
575,45,6155
575.5,46,6201
576,48,6249
576.5,49,6298
577,50,6348
577.5,51,6399
578,52,6451
578.5,55,6506
579,56,6562
579.5,57,6619
580,58,6677
580.5,59,6736
581,61,6797
581.5,62,6859
582,63,6922
582.5,63,6985
583,64,7049
583.5,65,7114
584,65,7179
584.5,66,7245
585,67,7312
585.5,67,7379
586,67,7446
586.5,67,7513
587,67,7580
587.5,67,7647
588,66,7713
588.5,66,7779
589,66,7845
589.5,65,7910
590,64,7974
590.5,62,8036
591,61,8097
591.5,61,8158
592,60,8218
592.5,59,8277
593,58,8335
593.5,57,8392
594,55,8447
594.5,54,8501
595,52,8553
595.5,51,8604
596,49,8653
596.5,48,8701
597,46,8747
597.5,44,8791
598,43,8834
598.5,41,8875
599,40,8915
599.5,38,8953
600,37,8990
600.5,35,9025
601,33,9058
601.5,32,9090
602,31,9121
602.5,30,9151
603,29,9180
603.5,27,9207
604,26,9233
604.5,25,9258
605,23,9281
605.5,22,9303
606,21,9324
606.5,20,9344
607,19,9363
607.5,18,9381
608,17,9398
608.5,16,9414
609,16,9430
609.5,15,9445
610,14,9459
610.5,13,9472
611,13,9485
611.5,12,9497
612,12,9509
612.5,11,9520
613,10,9530
613.5,10,9540
614,9,9549
614.5,9,9558
615,9,9567
615.5,8,9575
616,8,9583
616.5,8,9591
617,7,9598
617.5,7,9605
618,7,9612
618.5,6,9618
619,6,9624
619.5,6,9630
620,6,9636
620.5,5,9641
621,5,9646
621.5,5,9651
622,5,9656
622.5,5,9661
623,5,9666
623.5,4,9670
624,4,9674
624.5,4,9678
625,4,9682
625.5,4,9686
626,4,9690
626.5,4,9694
627,4,9698
627.5,3,9701
628,3,9704
628.5,3,9707
629,3,9710
629.5,3,9713
630,3,9716
630.5,3,9719
631,3,9722
631.5,3,9725
632,3,9728
632.5,3,9731
633,3,9734
633.5,3,9737
634,2,9739
634.5,2,9741
635,2,9743
635.5,2,9745
636,2,9747
636.5,2,9749
637,2,9751
637.5,2,9753
638,2,9755
638.5,2,9757
639,2,9759
639.5,2,9761
640,2,9763
640.5,2,9765
641,2,9767
641.5,2,9769
642,2,9771
642.5,1,9772
643,1,9773
643.5,1,9774
644,1,9775
644.5,1,9776
645,1,9777
645.5,1,9778
646,1,9779
646.5,1,9780
647,1,9781
647.5,1,9782
648,1,9783
648.5,1,9784
649,1,9785
649.5,1,9786
650,1,9787
650.5,1,9788
651,1,9789
651.5,1,9790
652,1,9791
652.5,1,9792
653,1,9793
653.5,1,9794
654,1,9795
654.5,1,9796
655,1,9797
655.5,1,9798
656,1,9799
656.5,1,9800
657,1,9801
657.5,1,9802
658,1,9803
658.5,1,9804
659,1,9805
659.5,1,9806
660,1,9807
660.5,1,9808
661,1,9809
661.5,1,9810
662,1,9811
662.5,1,9812
663,1,9813
663.5,1,9814
664,1,9815
664.5,1,9816
665,1,9817
665.5,1,9818
666,1,9819
666.5,1,9820
667,1,9821
667.5,1,9822
668,1,9823
668.5,1,9824
669,1,9825
669.5,1,9826
670,1,9827
670.5,1,9828
671,1,9829
671.5,1,9830
672,1,9831
672.5,1,9832
673,1,9833
673.5,1,9834
674,1,9835
674.5,1,9836
675,1,9837
675.5,1,9838
676,1,9839
676.5,1,9840
677,1,9841
677.5,1,9842
678,1,9843
678.5,1,9844
679,1,9845
679.5,1,9846
680,1,9847
680.5,1,9848
681,1,9849
681.5,1,9850
682,1,9851
682.5,1,9852
683,1,9853
683.5,1,9854
684,1,9855
684.5,1,9856
685,1,9857
685.5,1,9858
686,1,9859
686.5,1,9860
687,1,9861
687.5,1,9862
688,1,9863
688.5,1,9864
689,1,9865
689.5,1,9866
690,1,9867
690.5,1,9868
691,1,9869
691.5,1,9870
692,1,9871
692.5,1,9872
693,1,9873
693.5,1,9874
694,1,9875
694.5,1,9876
695,1,9877
695.5,1,9878
696,1,9879
696.5,1,9880
697,1,9881
697.5,1,9882
698,1,9883
698.5,1,9884
699,1,9885
699.5,1,9886
700,1,9887
700.5,1,9888
701,1,9889
701.5,1,9890
702,1,9891
702.5,1,9892
703,1,9893
703.5,1,9894
704,1,9895
704.5,1,9896
705,1,9897
705.5,1,9898
706,1,9899
706.5,1,9900
707,1,9901
707.5,1,9902
708,1,9903
708.5,1,9904
709,1,9905
709.5,1,9906
710,1,9907
710.5,1,9908
711,1,9909
711.5,1,9910
712,1,9911
712.5,1,9912
713,1,9913
713.5,1,9914
714,1,9915
714.5,1,9916
715,1,9917
715.5,1,9918
716,1,9919
716.5,1,9920
717,1,9921
717.5,1,9922
718,1,9923
718.5,1,9924
719,1,9925
719.5,1,9926
720,1,9927
720.5,1,9928
721,1,9929
721.5,1,9930
722,1,9931
722.5,1,9932
723,1,9933
723.5,1,9934
724,1,9935
724.5,1,9936
725,1,9937
725.5,1,9938
726,1,9939
726.5,1,9940
727,1,9941
727.5,1,9942
728,1,9943
728.5,1,9944
729,1,9945
729.5,1,9946
730,1,9947
730.5,1,9948
731,1,9949
731.5,1,9950
732,1,9951
732.5,1,9952
733,1,9953
733.5,1,9954
734,1,9955
734.5,1,9956
735,1,9957
735.5,1,9958
736,1,9959
736.5,1,9960
737,1,9961
737.5,1,9962
738,1,9963
738.5,1,9964
739,1,9965
739.5,1,9966
740,1,9967
740.5,1,9968
741,1,9969
741.5,1,9970
742,1,9971
742.5,1,9972
743,1,9973
743.5,1,9974
744,1,9975
744.5,1,9976
745,1,9977
745.5,1,9978
746,1,9979
746.5,1,9980
747,1,9981
747.5,1,9982
748,1,9983
748.5,1,9984
749,1,9985
749.5,1,9986
750,1,9987
750.5,1,9988
751,1,9989
751.5,1,9990
752,1,9991
752.5,1,9992
753,1,9993
753.5,1,9994
754,1,9995
754.5,1,9996
755,1,9997
755.5,1,9998
756,1,9999
756.5,1,10000
757,1,10001
757.5,1,10002
758,1,10003
758.5,1,10004
759,1,10005
759.5,1,10006
760,1,10007
760.5,1,10008
761,1,10009
761.5,1,10010
762,1,10011
762.5,1,10012
763,1,10013
763.5,1,10014
764,1,10015
764.5,1,10016
765,1,10017
765.5,1,10018
766,1,10019
766.5,1,10020
767,1,10021
767.5,1,10022
768,1,10023
768.5,1,10024
769,1,10025
769.5,1,10026
770,1,10027
770.5,1,10028
771,1,10029
771.5,1,10030
772,1,10031
772.5,1,10032
773,1,10033
773.5,1,10034
774,1,10035
774.5,1,10036
775,1,10037
775.5,1,10038
776,1,10039
776.5,1,10040
777,1,10041
777.5,1,10042
778,1,10043
778.5,1,10044
779,1,10045
779.5,1,10046
780,1,10047
780.5,1,10048
781,1,10049
781.5,1,10050
782,1,10051
782.5,1,10052
783,1,10053
783.5,1,10054
784,1,10055
784.5,1,10056
785,1,10057
785.5,1,10058
786,1,10059
786.5,1,10060
787,1,10061
787.5,1,10062
788,1,10063
788.5,1,10064
789,1,10065
789.5,1,10066
790,1,10067
790.5,1,10068
791,1,10069
791.5,1,10070
792,1,10071
792.5,1,10072
793,1,10073
793.5,1,10074
794,1,10075
794.5,1,10076
795,1,10077
795.5,1,10078
796,1,10079
796.5,1,10080
797,1,10081
797.5,1,10082
798,1,10083
798.5,1,10084
799,1,10085
799.5,1,10086
800,1,10087
800.5,1,10088
801,1,10089
801.5,1,10090
802,1,10091
802.5,1,10092
803,1,10093
803.5,1,10094
804,1,10095
804.5,1,10096
805,1,10097
805.5,1,10098
806,1,10099
806.5,1,10100
807,1,10101
807.5,1,10102
808,1,10103
808.5,1,10104
809,1,10105
809.5,1,10106
810,1,10107
810.5,1,10108
811,1,10109
811.5,1,10110
812,1,10111
812.5,1,10112
813,1,10113
813.5,1,10114
814,1,10115
814.5,1,10116
815,1,10117
815.5,1,10118
816,1,10119
816.5,1,10120
817,1,10121
817.5,1,10122
818,1,10123
818.5,1,10124
819,1,10125
819.5,1,10126
820,1,10127
820.5,1,10128
821,1,10129
821.5,1,10130
822,1,10131
822.5,1,10132
823,1,10133
823.5,1,10134
824,1,10135
824.5,1,10136
825,1,10137
825.5,1,10138
826,1,10139
826.5,1,10140
827,1,10141
827.5,1,10142
828,1,10143
828.5,1,10144
829,1,10145
829.5,1,10146
830,1,10147
830.5,1,10148
831,1,10149
831.5,1,10150
832,1,10151
832.5,1,10152
833,1,10153
833.5,1,10154
834,1,10155
834.5,1,10156
835,1,10157
835.5,1,10158
836,1,10159
836.5,1,10160
837,1,10161
837.5,1,10162
838,1,10163
838.5,1,10164
839,1,10165
839.5,1,10166
840,1,10167
840.5,1,10168
841,1,10169
841.5,1,10170
842,1,10171
842.5,1,10172
843,1,10173
843.5,1,10174
844,1,10175
844.5,1,10176
845,1,10177
845.5,1,10178
846,1,10179
846.5,1,10180
847,1,10181
847.5,1,10182
848,1,10183
848.5,1,10184
849,1,10185
849.5,1,10186
850,1,10187
850.5,1,10188
851,1,10189
851.5,1,10190
852,1,10191
852.5,1,10192
853,1,10193
853.5,1,10194
854,1,10195
854.5,1,10196
855,1,10197
855.5,1,10198
856,1,10199
856.5,1,10200
857,1,10201
857.5,1,10202
858,1,10203
858.5,1,10204
859,1,10205
859.5,1,10206
860,1,10207
860.5,1,10208
861,1,10209
861.5,1,10210
862,1,10211
862.5,1,10212
863,1,10213
863.5,1,10214
864,1,10215
864.5,1,10216
865,1,10217
865.5,1,10218
866,1,10219
866.5,1,10220
867,1,10221
867.5,1,10222
868,1,10223
868.5,1,10224
869,1,10225
869.5,1,10226
870,1,10227
870.5,1,10228
871,1,10229
871.5,1,10230
872,1,10231
872.5,1,10232
873,1,10233
873.5,1,10234
874,1,10235
874.5,1,10236
875,1,10237
875.5,1,10238
876,1,10239
876.5,1,10240
877,1,10241
877.5,1,10242
878,1,10243
878.5,1,10244
879,1,10245
879.5,1,10246
880,1,10247
880.5,1,10248
881,1,10249
881.5,1,10250
882,1,10251
882.5,1,10252
883,1,10253
883.5,1,10254
884,1,10255
884.5,1,10256
885,1,10257
885.5,1,10258
886,1,10259
886.5,1,10260
887,1,10261
887.5,1,10262
888,1,10263
888.5,1,10264
889,1,10265
889.5,1,10266
890,1,10267
890.5,1,10268
891,1,10269
891.5,1,10270
892,1,10271
892.5,1,10272
893,1,10273
893.5,1,10274
894,1,10275
894.5,1,10276
895,1,10277
895.5,1,10278
896,1,10279
896.5,1,10280
897,1,10281
897.5,1,10282
898,1,10283
898.5,1,10284
899,1,10285
899.5,1,10286
900,1,10287
900.5,1,10288
901,1,10289
901.5,1,10290
902,1,10291
902.5,1,10292
903,1,10293
903.5,1,10294
904,1,10295
904.5,1,10296
905,1,10297
905.5,1,10298
906,1,10299
906.5,1,10300
907,1,10301
907.5,1,10302
908,1,10303
908.5,1,10304
909,1,10305
909.5,1,10306
910,1,10307
910.5,1,10308
911,1,10309
911.5,1,10310
912,1,10311
912.5,1,10312
913,1,10313
913.5,1,10314
914,1,10315
914.5,1,10316
915,1,10317
915.5,1,10318
916,1,10319
916.5,1,10320
917,1,10321
917.5,1,10322
918,1,10323
918.5,1,10324
919,1,10325
919.5,1,10326
920,1,10327
920.5,1,10328
921,1,10329
921.5,1,10330
922,1,10331
922.5,1,10332
923,1,10333
923.5,1,10334
924,1,10335
924.5,1,10336
925,1,10337
925.5,1,10338
926,1,10339
926.5,1,10340
927,1,10341
927.5,1,10342
928,1,10343
928.5,1,10344
929,1,10345
929.5,1,10346
930,1,10347
930.5,1,10348
931,1,10349
931.5,1,10350
932,1,10351
932.5,1,10352
933,1,10353
933.5,1,10354
934,1,10355
934.5,1,10356
935,1,10357
935.5,1,10358
936,1,10359
936.5,1,10360
937,1,10361
937.5,1,10362
938,1,10363
938.5,1,10364
939,1,10365
939.5,1,10366
940,1,10367
940.5,1,10368
941,1,10369
941.5,1,10370
942,1,10371
942.5,1,10372
943,1,10373
943.5,1,10374
944,1,10375
944.5,1,10376
945,1,10377
945.5,1,10378
946,1,10379
946.5,1,10380
947,1,10381
947.5,1,10382
948,1,10383
948.5,1,10384
949,1,10385
949.5,1,10386
950,1,10387
950.5,1,10388
951,1,10389
951.5,1,10390
952,1,10391
952.5,1,10392
953,1,10393
953.5,1,10394
954,1,10395
954.5,1,10396
955,1,10397
955.5,1,10398
956,1,10399
956.5,1,10400
957,1,10401
957.5,1,10402
958,1,10403
958.5,1,10404
959,1,10405
959.5,1,10406
960,1,10407
960.5,1,10408
961,1,10409
961.5,1,10410
962,1,10411
962.5,1,10412
963,1,10413
963.5,1,10414
964,1,10415
964.5,1,10416
965,1,10417
965.5,1,10418
966,1,10419
966.5,1,10420
967,1,10421
967.5,1,10422
968,1,10423
968.5,1,10424
969,1,10425
969.5,1,10426
970,1,10427
970.5,1,10428
971,1,10429
971.5,1,10430
972,1,10431
972.5,1,10432
973,1,10433
973.5,1,10434
974,1,10435
974.5,1,10436
975,1,10437
975.5,1,10438
976,1,10439
976.5,1,10440
977,1,10441
977.5,1,10442
978,1,10443
978.5,1,10444
979,1,10445
979.5,1,10446
980,1,10447
980.5,1,10448
981,1,10449
981.5,1,10450
982,1,10451
982.5,1,10452
983,1,10453
983.5,1,10454
984,1,10455
984.5,1,10456
985,1,10457
985.5,1,10458
986,1,10459
986.5,1,10460
987,1,10461
987.5,1,10462
988,1,10463
988.5,1,10464
989,1,10465
989.5,1,10466
990,1,10467
990.5,1,10468
991,1,10469
991.5,1,10470
992,1,10471
992.5,1,10472
993,1,10473
993.5,1,10474
994,1,10475
994.5,1,10476
995,1,10477
995.5,1,10478
996,1,10479
996.5,1,10480
997,1,10481
997.5,1,10482
998,1,10483
998.5,1,10484
999,1,10485
999.5,1,10486
1000,1,10487
1000.5,1,10488
1001,1,10489
1001.5,1,10490
1002,1,10491
1002.5,1,10492
1003,1,10493
1003.5,1,10494
1004,1,10495
1004.5,1,10496
1005,1,10497
1005.5,1,10498
1006,1,10499
1006.5,1,10500
1007,1,10501
1007.5,1,10502
1008,1,10503
1008.5,1,10504
1009,1,10505
1009.5,1,10506
1010,1,10507
1010.5,1,10508
1011,1,10509
1011.5,1,10510
1012,1,10511
1012.5,1,10512
1013,1,10513
1013.5,1,10514
1014,1,10515
1014.5,1,10516
1015,1,10517
1015.5,1,10518
1016,1,10519
1016.5,1,10520
1017,1,10521
1017.5,1,10522
1018,1,10523
1018.5,1,10524
1019,1,10525
1019.5,1,10526
1020,1,10527
1020.5,1,10528
1021,1,10529
1021.5,1,10530
1022,1,10531
1022.5,1,10532
1023,1,10533
1023.5,1,10534
1024,1,10535
1024.5,1,10536
1025,1,10537
1025.5,1,10538
1026,1,10539
1026.5,1,10540
1027,1,10541
1027.5,1,10542
1028,1,10543
1028.5,1,10544
1029,1,10545
1029.5,1,10546
1030,1,10547
1030.5,1,10548
1031,1,10549
1031.5,1,10550
1032,1,10551
1032.5,1,10552
1033,1,10553
1033.5,1,10554
1034,1,10555
1034.5,1,10556
1035,1,10557
1035.5,1,10558
1036,1,10559
1036.5,1,10560
1037,1,10561
1037.5,1,10562
1038,1,10563
1038.5,1,10564
1039,1,10565
1039.5,1,10566
1040,1,10567
1040.5,1,10568
1041,1,10569
1041.5,1,10570
1042,1,10571
1042.5,1,10572
1043,1,10573
1043.5,1,10574
1044,1,10575
1044.5,1,10576
1045,1,10577
1045.5,1,10578
1046,1,10579
1046.5,1,10580
1047,1,10581
1047.5,1,10582
1048,1,10583
1048.5,1,10584
1049,1,10585
1049.5,1,10586
1050,1,10587
1050.5,1,10588
1051,1,10589
1051.5,1,10590
1052,1,10591
1052.5,1,10592
1053,1,10593
1053.5,1,10594
1054,1,10595
1054.5,1,10596
1055,1,10597
1055.5,1,10598
1056,1,10599
1056.5,1,10600
1057,1,10601
1057.5,1,10602
1058,1,10603
1058.5,1,10604
1059,1,10605
1059.5,1,10606
1060,1,10607
1060.5,1,10608
1061,1,10609
1061.5,1,10610
1062,1,10611
1062.5,1,10612
1063,1,10613
1063.5,1,10614
1064,1,10615
1064.5,1,10616
1065,1,10617
1065.5,1,10618
1066,1,10619
1066.5,1,10620
1067,1,10621
1067.5,1,10622
1068,1,10623
1068.5,1,10624
1069,1,10625
1069.5,1,10626
1070,1,10627
1070.5,1,10628
1071,1,10629
1071.5,1,10630
1072,1,10631
1072.5,1,10632
1073,1,10633
1073.5,1,10634
1074,1,10635
1074.5,1,10636
1075,1,10637
1075.5,1,10638
1076,1,10639
1076.5,1,10640
1077,1,10641
1077.5,1,10642
1078,1,10643
1078.5,1,10644
1079,1,10645
1079.5,1,10646
1080,1,10647
1080.5,1,10648
1081,1,10649
1081.5,1,10650
1082,1,10651
1082.5,1,10652
1083,1,10653
1083.5,1,10654
1084,1,10655
1084.5,1,10656
1085,1,10657
1085.5,1,10658
1086,1,10659
1086.5,1,10660
1087,1,10661
1087.5,1,10662
1088,1,10663
1088.5,1,10664
1089,1,10665
1089.5,1,10666
1090,1,10667
1090.5,1,10668
1091,1,10669
1091.5,1,10670
1092,1,10671
1092.5,1,10672
1093,1,10673
1093.5,1,10674
1094,1,10675
1094.5,1,10676
1095,1,10677
1095.5,1,10678
1096,1,10679
1096.5,1,10680
1097,1,10681
1097.5,1,10682
1098,1,10683
1098.5,1,10684
1099,1,10685
1099.5,1,10686
1100,1,10687
