392,3.11948E+43
392.5,2.60719E+43
393,1.8929E+43
393.5,1.50933E+43
394,1.96603E+43
394.5,2.71949E+43
395,3.22052E+43
395.5,3.43949E+43
396,3.03241E+43
396.5,2.21095E+43
397,1.71719E+43
397.5,2.54279E+43
398,3.45276E+43
398.5,4.08846E+43
399,4.35267E+43
399.5,4.49752E+43
400,4.55791E+43
401,4.7707E+43
402,4.98418E+43
403,4.82293E+43
404,4.92468E+43
405,4.82697E+43
406,4.73033E+43
407,4.66837E+43
408,4.8981E+43
409,5.25575E+43
410,4.50059E+43
411,5.06136E+43
412,5.40436E+43
413,5.2082E+43
414,5.17492E+43
415,5.38082E+43
416,5.56643E+43
417,5.45331E+43
418,5.23955E+43
419,5.4773E+43
420,5.04097E+43
421,5.74997E+43
422,5.69658E+43
423,5.53975E+43
424,5.53277E+43
425,5.7263E+43
426,5.5869E+43
427,5.41944E+43
428,5.49456E+43
429,5.10819E+43
430,4.09148E+43
431,3.72939E+43
432,6.229E+43
433,5.81869E+43
434,5.39659E+43
435,5.94295E+43
436,6.54281E+43
437,6.70307E+43
438,5.90478E+43
439,5.70296E+43
440,6.56224E+43
441,6.49698E+43
442,6.98005E+43
443,7.10583E+43
444,6.94959E+43
445,7.23994E+43
446,6.51437E+43
447,7.43318E+43
448,7.5501E+43
449,7.55903E+43
450,7.86403E+43
451,8.18438E+43
452,7.8628E+43
453,7.28528E+43
454,7.84093E+43
455,7.8119E+43
456,8.09695E+43
457,8.1922E+43
458,8.04423E+43
459,8.00761E+43
460,7.98262E+43
461,8.29018E+43
462,8.39403E+43
463,8.44989E+43
464,8.21822E+43
465,8.14131E+43
466,8.339E+43
467,7.99322E+43
468,8.36717E+43
469,8.42895E+43
470,8.12937E+43
471,8.29109E+43
472,8.74798E+43
473,8.43474E+43
474,8.55547E+43
475,8.86415E+43
476,8.58834E+43
477,8.66656E+43
478,8.97461E+43
479,8.82897E+43
480,9.00305E+43
481,9.02898E+43
482,9.08895E+43
483,9.00493E+43
484,8.85941E+43
485,8.85469E+43
486,7.19884E+43
487,8.08381E+43
488,8.77373E+43
489,8.28751E+43
490,9.28567E+43
491,8.94957E+43
492,8.55596E+43
493,9.17598E+43
494,8.98214E+43
495,9.56175E+43
496,9.11675E+43
497,9.29696E+43
498,9.0677E+43
499,9.09133E+43
500,9.08377E+43
501,8.82938E+43
502,8.84768E+43
503,9.27885E+43
504,8.67164E+43
505,9.31643E+43
506,9.71588E+43
507,9.31893E+43
508,9.10437E+43
509,9.56424E+43
510,9.33879E+43
511,9.53458E+43
512,9.81164E+43
513,9.24061E+43
514,9.06755E+43
515,9.35209E+43
516,9.46056E+43
517,7.72746E+43
518,8.85841E+43
519,8.60583E+43
520,9.41749E+43
521,9.50841E+43
522,9.74478E+43
523,9.20716E+43
524,9.92572E+43
525,9.8713E+43
526,9.61893E+43
527,8.43319E+43
528,9.67627E+43
529,1.01496E+44
530,9.77764E+43
531,1.03364E+44
532,1.01725E+44
533,9.10408E+43
534,9.77391E+43
535,9.94464E+43
536,1.0393E+44
537,9.63794E+43
538,1.01427E+44
539,9.91442E+43
540,9.59435E+43
541,9.2444E+43
542,1.00843E+44
543,9.94012E+43
544,1.03112E+44
545,1.0098E+44
546,1.00269E+44
547,1.01796E+44
548,9.9112E+43
549,1.02429E+44
550,1.01839E+44
551,1.01957E+44
552,1.04269E+44
553,1.01532E+44
554,1.03737E+44
555,1.04534E+44
556,1.02973E+44
557,1.00664E+44
558,1.03056E+44
559,9.77191E+43
560,9.96641E+43
561,1.0568E+44
562,1.00836E+44
563,1.0488E+44
564,1.03039E+44
565,1.03904E+44
566,9.84667E+43
567,1.05179E+44
568,1.04448E+44
569,1.02115E+44
570,1.02387E+44
571,9.92358E+43
572,1.05028E+44
573,1.05686E+44
574,1.05341E+44
575,1.03168E+44
576,1.02512E+44
577,1.05304E+44
578,1.02256E+44
579,1.03925E+44
580,1.05875E+44
581,1.06554E+44
582,1.08404E+44
583,1.09721E+44
584,1.09696E+44
585,1.09026E+44
586,1.06605E+44
587,1.09168E+44
588,1.06921E+44
589,9.25512E+43
590,9.85836E+43
591,1.05606E+44
592,1.03608E+44
593,1.0528E+44
594,1.04998E+44
595,1.03891E+44
596,1.07219E+44
597,1.07747E+44
598,1.06622E+44
599,1.06824E+44
600,1.08085E+44
601,1.07002E+44
602,1.05587E+44
603,1.08029E+44
604,1.10125E+44
605,1.10135E+44
606,1.09783E+44
607,1.10631E+44
608,1.10467E+44
609,1.09822E+44
610,1.09548E+44
611,1.09172E+44
612,1.11011E+44
613,1.09629E+44
614,1.06484E+44
615,1.10587E+44
616,1.07859E+44
617,1.06678E+44
618,1.10909E+44
619,1.11626E+44
620,1.11865E+44
621,1.12551E+44
622,1.08707E+44
623,1.08129E+44
624,1.07947E+44
625,1.07408E+44
626,1.07478E+44
627,1.10772E+44
628,1.05035E+44
629,1.08872E+44
630,1.07601E+44
631,1.09569E+44
632,1.05696E+44
633,1.12587E+44
634,1.11019E+44
635,1.12555E+44
636,1.1017E+44
637,1.14111E+44
638,1.15052E+44
639,1.14764E+44
640,1.12547E+44
641,1.12793E+44
642,1.13186E+44
643,1.1454E+44
644,1.14229E+44
645,1.15247E+44
646,1.12156E+44
647,1.11865E+44
648,1.10991E+44
649,1.0772E+44
650,1.08459E+44
651,1.15444E+44
652,1.11084E+44
653,1.14727E+44
654,1.13634E+44
655,1.08591E+44
656,9.54696E+43
657,9.99917E+43
658,1.11945E+44
659,1.12527E+44
660,1.13432E+44
661,1.13155E+44
662,1.12428E+44
663,1.12787E+44
664,1.1393E+44
665,1.16123E+44
666,1.16198E+44
667,1.15531E+44
668,1.16094E+44
669,1.18282E+44
670,1.16832E+44
671,1.16788E+44
672,1.15339E+44
673,1.16506E+44
674,1.16515E+44
675,1.15744E+44
676,1.17264E+44
677,1.16363E+44
678,1.1716E+44
679,1.16338E+44
680,1.16703E+44
681,1.16422E+44
682,1.17157E+44
683,1.16069E+44
684,1.15487E+44
685,1.1574E+44
686,1.13303E+44
687,8.22862E+43
688,9.5161E+43
689,9.59069E+43
690,1.00596E+44
691,1.05007E+44
692,1.08116E+44
693,1.07614E+44
694,1.06564E+44
695,1.08792E+44
696,1.08713E+44
697,1.14902E+44
698,1.13268E+44
699,1.11154E+44
700,1.10506E+44
701,1.09266E+44
702,1.09526E+44
703,1.10321E+44
704,1.13315E+44
705,1.14671E+44
706,1.14221E+44
707,1.13903E+44
708,1.13719E+44
709,1.14274E+44
710,1.15148E+44
711,1.15117E+44
712,1.14525E+44
713,1.13361E+44
714,1.14527E+44
715,1.10856E+44
716,1.12177E+44
717,9.80632E+43
718,9.14425E+43
719,8.22064E+43
720,8.78554E+43
721,9.68075E+43
722,1.10501E+44
723,1.02238E+44
724,9.45955E+43
725,9.31878E+43
726,9.71547E+43
727,9.76338E+43
728,9.37976E+43
729,9.44556E+43
730,1.01951E+44
731,9.68956E+43
732,1.04474E+44
733,1.08406E+44
734,1.12139E+44
735,1.10696E+44
736,1.09778E+44
737,1.09768E+44
738,1.11979E+44
739,1.08832E+44
740,1.1163E+44
741,1.11369E+44
742,1.11579E+44
743,1.14068E+44
744,1.1515E+44
745,1.15265E+44
746,1.15187E+44
747,1.15422E+44
748,1.14907E+44
749,1.14685E+44
750,1.14705E+44
751,1.14359E+44
752,1.1493E+44
753,1.14521E+44
754,1.16136E+44
755,1.15962E+44
756,1.1472E+44
757,1.1478E+44
758,1.15651E+44
759,1.1257E+44
760,2.54844E+43
761,1.47929E+43
762,6.56372E+43
763,3.64552E+43
764,5.17067E+43
765,6.57773E+43
766,7.80254E+43
767,9.32096E+43
768,1.06508E+44
769,1.0795E+44
770,1.11214E+44
771,1.12091E+44
772,1.13137E+44
773,1.13231E+44
774,1.13409E+44
775,1.13566E+44
776,1.13986E+44
777,1.13469E+44
778,1.1351E+44
779,1.14173E+44
780,1.13092E+44
781,1.12973E+44
782,1.13669E+44
783,1.13368E+44
784,1.12768E+44
785,1.13413E+44
786,1.13632E+44
787,1.12431E+44
788,1.11173E+44
789,1.10886E+44
790,1.07661E+44
791,1.09236E+44
792,1.08353E+44
793,1.07748E+44
794,1.0881E+44
795,1.08569E+44
796,1.06897E+44
797,1.08745E+44
798,1.10917E+44
799,1.0892E+44
800,1.07297E+44
801,1.08648E+44
802,1.08927E+44
803,1.07078E+44
804,1.08481E+44
805,1.06233E+44
806,1.10684E+44
807,1.09683E+44
808,1.0945E+44
809,1.06852E+44
810,1.07132E+44
811,1.07028E+44
812,1.04526E+44
813,1.02839E+44
814,9.24133E+43
815,9.16931E+43
816,8.54333E+43
817,8.75476E+43
818,8.4675E+43
819,9.3162E+43
820,8.8887E+43
821,1.02799E+44
822,9.82284E+43
823,6.987E+43
824,9.6833E+43
825,1.00457E+44
826,9.69683E+43
827,1.02301E+44
828,8.85983E+43
829,9.68763E+43
830,9.56362E+43
831,9.65812E+43
832,9.36441E+43
833,1.00154E+44
834,9.79957E+43
835,1.0526E+44
836,1.02231E+44
837,1.06167E+44
838,1.05261E+44
839,1.05612E+44
840,1.07266E+44
841,1.06826E+44
842,1.05565E+44
843,1.06559E+44
844,1.04697E+44
845,1.08022E+44
846,1.08403E+44
847,1.05658E+44
848,1.05856E+44
849,1.05332E+44
850,9.55997E+43
851,1.04434E+44
852,1.03965E+44
853,1.03621E+44
854,9.1531E+43
855,9.83034E+43
856,1.04918E+44
857,1.07036E+44
858,1.07202E+44
859,1.07312E+44
860,1.07067E+44
861,1.07056E+44
862,1.08021E+44
863,1.0881E+44
864,1.06617E+44
865,1.05017E+44
866,9.26785E+43
867,1.00059E+44
868,1.04972E+44
869,1.04046E+44
870,1.0615E+44
871,1.04781E+44
872,1.0634E+44
873,1.0541E+44
874,1.03695E+44
875,1.02334E+44
876,1.05328E+44
877,1.05832E+44
878,1.05547E+44
879,1.03922E+44
880,1.04387E+44
881,1.01074E+44
882,1.0385E+44
883,1.03617E+44
884,1.04172E+44
885,1.05555E+44
886,1.0159E+44
887,1.02046E+44
888,1.03487E+44
889,1.04981E+44
890,1.03936E+44
891,1.04267E+44
892,1.02487E+44
893,9.86332E+43
894,9.63191E+43
895,9.22292E+43
896,8.66298E+43
897,7.58287E+43
898,8.1794E+43
899,6.27655E+43
900,8.47748E+43
901,6.86516E+43
902,7.64838E+43
903,7.8998E+43
904,9.67207E+43
905,9.37274E+43
906,8.91172E+43
907,7.3626E+43
908,7.52569E+43
909,8.12852E+43
910,7.22892E+43
911,7.73459E+43
912,7.98163E+43
913,7.29648E+43
914,7.28389E+43
915,7.88896E+43
916,6.72307E+43
917,8.50337E+43
918,6.92619E+43
919,8.62303E+43
920,8.69432E+43
921,9.12199E+43
922,8.20374E+43
923,8.72781E+43
924,8.47062E+43
925,8.36057E+43
926,8.27589E+43
927,9.26693E+43
928,6.97029E+43
929,6.52772E+43
930,5.13259E+43
931,4.86793E+43
932,3.58925E+43
933,2.96944E+43
934,1.72384E+43
935,3.00511E+43
936,1.93871E+43
937,1.96443E+43
938,2.41307E+43
939,4.78887E+43
940,5.66372E+43
941,4.47735E+43
942,4.88097E+43
943,3.36333E+43
944,3.45629E+43
945,4.45253E+43
946,2.36268E+43
947,4.49806E+43
948,3.33254E+43
949,5.98871E+43
950,1.79719E+43
951,5.87863E+43
952,3.28293E+43
953,4.19453E+43
954,5.17561E+43
955,4.1725E+43
956,4.02019E+43
957,3.32263E+43
958,5.64766E+43
959,4.59201E+43
960,5.16869E+43
961,5.66899E+43
962,5.43775E+43
963,6.21698E+43
964,5.65543E+43
965,6.21471E+43
966,6.20909E+43
967,6.21237E+43
968,8.05056E+43
969,8.4768E+43
970,7.85505E+43
971,8.83404E+43
972,8.52269E+43
973,7.53507E+43
974,7.15815E+43
975,7.34619E+43
976,7.13339E+43
977,7.9641E+43
978,7.68286E+43
979,7.97535E+43
980,7.57067E+43
981,8.92489E+43
982,8.67339E+43
983,8.39056E+43
984,9.25015E+43
985,8.65071E+43
986,9.4379E+43
987,9.305E+43
988,9.25679E+43
989,9.44488E+43
990,9.24652E+43
991,9.52341E+43
992,9.50126E+43
993,9.33947E+43
994,9.56006E+43
995,9.54025E+43
996,9.51416E+43
997,9.4082E+43
998,9.40762E+43
999,9.41352E+43
1000,9.38279E+43
1001,9.50815E+43
1002,9.3117E+43
1003,9.401E+43
1004,9.27008E+43
1005,8.74537E+43
1006,9.15083E+43
1007,9.35338E+43
1008,9.35501E+43
1009,9.27326E+43
1010,9.27601E+43
1011,9.33169E+43
1012,9.29053E+43
1013,9.28446E+43
1014,9.33379E+43
1015,9.18161E+43
1016,9.23201E+43
1017,9.13913E+43
1018,9.28982E+43
1019,8.9695E+43
1020,9.11101E+43
1021,9.15707E+43
1022,9.00977E+43
1023,9.08937E+43
1024,9.04088E+43
1025,9.1401E+43
1026,9.13482E+43
1027,9.10094E+43
1028,9.12096E+43
1029,9.03058E+43
1030,9.09595E+43
1031,9.0638E+43
1032,9.08001E+43
1033,8.9345E+43
1034,8.99716E+43
1035,9.03563E+43
1036,9.04085E+43
1037,8.95686E+43
1038,8.92283E+43
1039,8.99359E+43
1040,8.94073E+43
1041,8.95116E+43
1042,8.96357E+43
1043,8.8826E+43
1044,8.93276E+43
1045,8.89099E+43
1046,8.66762E+43
1047,8.808E+43
1048,8.89476E+43
1049,8.85301E+43
1050,8.8039E+43
1051,8.82084E+43
1052,8.77571E+43
1053,8.75762E+43
1054,8.72962E+43
1055,8.76567E+43
1056,8.74718E+43
1057,8.73467E+43
1058,8.65337E+43
1059,8.39819E+43
1060,8.6391E+43
1061,8.44875E+43
1062,8.61347E+43
1063,8.48212E+43
1064,8.62103E+43
1065,8.59142E+43
1066,8.43592E+43
1067,8.48827E+43
1068,8.48522E+43
1069,8.03878E+43
1070,8.30034E+43
1071,8.47171E+43
1072,8.46362E+43
1073,8.31022E+43
1074,8.5648E+43
1075,8.1752E+43
1076,8.48746E+43
1077,8.3542E+43
1078,8.34748E+43
1079,8.37484E+43
1080,8.28135E+43
1081,8.06229E+43
1082,8.18718E+43
1083,8.3167E+43
1084,8.05554E+43
1085,8.26729E+43
1086,7.73462E+43
1087,7.91709E+43
1088,8.28956E+43
1089,8.10467E+43
1090,7.78677E+43
1091,8.24773E+43
1092,8.15544E+43
1093,7.17962E+43
1094,7.58737E+43
1095,7.33329E+43
1096,7.09732E+43
1097,8.15661E+43
1098,7.10699E+43
1099,7.18086E+43
1100,6.88175E+43
1101,7.04575E+43
1102,6.65505E+43
1103,6.62787E+43
1104,6.652E+43
1105,7.20567E+43
1106,5.67792E+43
1107,6.88845E+43
1108,5.94028E+43
1109,5.90532E+43
1110,6.8514E+43
1111,4.75882E+43
1112,5.93351E+43
1113,3.86546E+43
1114,4.31887E+43
1115,3.60526E+43
1116,2.91051E+43
1117,1.15421E+43
1118,3.14931E+43
1119,1.64278E+43
1120,2.06075E+43
1121,2.69998E+43
1122,1.18975E+43
1123,1.86714E+43
1124,1.58547E+43
1125,2.10536E+43
1126,7.54563E+42
1127,2.29839E+43
1128,1.45301E+43
1129,1.55208E+43
1130,1.03586E+43
1131,4.32723E+43
1132,3.43385E+43
1133,2.2536E+43
1134,6.15214E+42
1135,2.28191E+42
1136,1.89877E+43
1137,4.23774E+43
1138,2.99953E+43
1139,4.40157E+43
1140,3.78106E+43
1141,2.86162E+43
1142,3.32816E+43
1143,4.61459E+43
1144,1.6829E+43
1145,2.17106E+43
1146,2.34538E+43
1147,8.82561E+42
1148,4.03359E+43
1149,3.25705E+43
1150,1.81732E+43
1151,3.0377E+43
1152,3.6988E+43
1153,3.5606E+43
1154,2.13599E+43
1155,4.68576E+43
1156,4.20896E+43
1157,4.71538E+43
1158,4.67703E+43
1159,5.05735E+43
1160,4.30756E+43
1161,5.22422E+43
1162,5.26734E+43
1163,7.04411E+43
1164,6.05338E+43
1165,5.86069E+43
1166,5.66023E+43
1167,6.19136E+43
1168,6.34134E+43
1169,6.39911E+43
1170,6.94158E+43
1171,6.79166E+43
1172,6.89605E+43
1173,6.92612E+43
1174,5.12758E+43
1175,6.87735E+43
1176,7.25096E+43
1177,7.19214E+43
1178,5.49634E+43
1179,7.37615E+43
1180,6.73212E+43
1181,6.95749E+43
1182,4.95566E+43
1183,6.7173E+43
1184,6.43865E+43
1185,6.25519E+43
1186,7.32404E+43
1187,7.00428E+43
1188,5.16391E+43
1189,6.40164E+43
1190,7.12369E+43
1191,6.88956E+43
1192,7.30498E+43
1193,7.01961E+43
1194,7.2492E+43
1195,6.91805E+43
1196,6.68321E+43
1197,7.39344E+43
1198,6.73307E+43
1199,5.67207E+43
1200,6.96621E+43
1201,6.80028E+43
1202,6.80724E+43
1203,6.76362E+43
1204,5.65914E+43
1205,6.81949E+43
1206,7.50547E+43
1207,6.7211E+43
1208,6.78157E+43
1209,6.48685E+43
1210,7.10273E+43
1211,6.62425E+43
1212,6.67133E+43
1213,7.37328E+43
1214,6.82579E+43
1215,6.73383E+43
1216,7.34285E+43
1217,7.17519E+43
1218,7.24471E+43
1219,7.0517E+43
1220,7.23707E+43
1221,7.35714E+43
1222,7.14482E+43
1223,7.03518E+43
1224,7.10537E+43
1225,7.33603E+43
1226,7.43434E+43
1227,6.88507E+43
1228,7.42114E+43
1229,7.43786E+43
1230,7.33043E+43
1231,7.52662E+43
1232,7.44214E+43
1233,7.25313E+43
1234,7.51583E+43
1235,7.44082E+43
1236,7.51158E+43
1237,7.4277E+43
1238,7.50677E+43
1239,7.42878E+43
1240,7.40399E+43
1241,7.43E+43
1242,7.44424E+43
1243,7.37148E+43
1244,7.34147E+43
1245,7.36814E+43
1246,7.42139E+43
1247,7.39571E+43
1248,7.42078E+43
1249,7.44401E+43
1250,7.40825E+43
1251,7.34221E+43
1252,7.32192E+43
1253,7.27626E+43
1254,7.21623E+43
1255,7.3364E+43
1256,7.17321E+43
1257,7.09945E+43
1258,7.26195E+43
1259,6.98059E+43
1260,7.04887E+43
1261,6.73557E+43
1262,6.48341E+43
1263,6.56274E+43
1264,6.09944E+43
1265,6.49951E+43
1266,6.3346E+43
1267,6.38739E+43
1268,6.10274E+43
1269,4.07273E+43
1270,6.39011E+43
1271,6.73571E+43
1272,6.74998E+43
1273,6.71384E+43
1274,6.71738E+43
1275,6.82489E+43
1276,6.90641E+43
1277,6.9631E+43
1278,7.09426E+43
1279,7.04949E+43
1280,7.0135E+43
1281,6.87421E+43
1282,6.20838E+43
1283,6.78468E+43
1284,7.01469E+43
1285,7.07402E+43
1286,7.13204E+43
1287,7.055E+43
1288,7.02326E+43
1289,6.85418E+43
1290,6.9169E+43
1291,7.00669E+43
1292,6.65138E+43
1293,6.93018E+43
1294,6.79562E+43
1295,6.81704E+43
1296,6.56225E+43
1297,6.26132E+43
1298,6.61007E+43
1299,6.89555E+43
1300,5.97103E+43
1301,6.12971E+43
1302,6.63097E+43
1303,5.86849E+43
1304,5.10377E+43
1305,6.5124E+43
1306,6.52979E+43
1307,5.20648E+43
1308,5.90521E+43
1309,6.53928E+43
1310,5.13774E+43
1311,5.69375E+43
1312,5.69347E+43
1313,5.35989E+43
1314,4.9363E+43
1315,4.8967E+43
1316,5.55496E+43
1317,5.35477E+43
1318,5.71915E+43
1319,4.61741E+43
1320,4.45275E+43
1321,5.14074E+43
1322,5.20543E+43
1323,4.01809E+43
1324,4.53216E+43
1325,5.56239E+43
1326,4.84933E+43
1327,4.60761E+43
1328,4.06372E+43
1329,3.08268E+43
1330,3.97908E+43
1331,2.51922E+43
1332,2.53828E+43
1333,3.53467E+43
1334,2.95039E+43
1335,4.02881E+43
1336,3.20277E+43
1337,2.8754E+43
1338,3.11336E+43
1339,3.09425E+43
1340,2.94803E+43
1341,2.98716E+43
1342,3.1223E+43
1343,2.23365E+43
1344,1.33141E+43
1345,1.91983E+43
1346,1.02608E+43
1347,1.06099E+43
1348,8.38737E+41
1349,2.8582E+42
1350,2.83669E+42
1351,8.20387E+41
1352,2.6892E+41
1353,1.70561E+40
1354,5.15288E+40
1355,6.40601E+38
1356,8.5525E+39
1357,1.27821E+40
1358,7.47552E+38
1359,1.3098E+38
1360,3.82048E+38
1361,8.59825E+35
1362,3.23166E+33
1363,5.64739E+38
1364,2.43345E+38
1365,1.62657E+33
1366,2.29414E+39
1367,8.93197E+38
1368,2.65607E+31
1369,9.28808E+37
1370,5.25373E+37
1371,3.55285E+36
1372,4.95558E+38
1373,8.00813E+39
1374,3.23422E+40
1375,5.84057E+40
1376,4.65491E+40
1377,2.21995E+40
1378,2.00806E+41
1379,9.45415E+39
1380,1.47986E+40
1381,4.30516E+38
1382,4.66377E+38
1383,8.00304E+36
1384,1.12251E+38
1385,3.80597E+38
1386,4.59584E+38
1387,3.6295E+40
1388,7.35104E+38
1389,1.06166E+41
1390,9.02096E+40
1391,6.29276E+40
1392,4.35588E+39
1393,2.12385E+40
1394,1.38567E+40
1395,1.23278E+38
1396,1.16171E+36
1397,9.02261E+39
1398,2.3384E+41
1399,1.4963E+41
1400,5.98551E+35
1401,1.94236E+36
1402,3.38895E+41
1403,4.39849E+41
1404,1.36679E+41
1405,6.74685E+37
1406,3.78852E+41
1407,3.23688E+40
1408,3.06076E+41
1409,1.14999E+41
1410,8.67176E+40
1411,3.93274E+41
1412,4.91366E+41
1413,4.3497E+42
1414,6.78317E+40
1415,3.42748E+40
1416,6.63946E+42
1417,2.19754E+42
1418,2.53595E+42
1419,4.01414E+41
1420,1.54963E+42
1421,1.71806E+42
1422,8.68595E+42
1423,1.73127E+42
1424,3.18982E+42
1425,4.86069E+42
1426,5.22975E+42
1427,9.32769E+42
1428,8.59415E+41
1429,7.17036E+42
1430,1.16234E+43
1431,9.47265E+42
1432,4.7645E+41
1433,6.77924E+42
1434,3.96941E+42
1435,4.05862E+42
1436,7.27192E+42
1437,5.67034E+42
1438,2.51924E+42
1439,9.69741E+42
1440,7.53071E+42
1441,6.05249E+42
1442,6.9169E+42
1443,8.5881E+42
1444,1.17824E+43
1445,9.49514E+42
1446,4.41245E+42
1447,6.92302E+42
1448,2.21085E+43
1449,1.95355E+43
1450,5.25226E+42
1451,2.16149E+42
1452,1.1961E+43
1453,1.57314E+43
1454,2.64018E+43
1455,1.27143E+43
1456,1.70192E+43
1457,2.25068E+43
1458,2.62549E+43
1459,3.13936E+43
1460,1.64724E+43
1461,1.74202E+43
1462,2.52062E+43
1463,8.3574E+42
1464,2.93363E+43
1465,1.80691E+43
1466,1.26292E+43
1467,6.99144E+42
1468,1.49229E+43
1469,1.84041E+43
1470,9.65204E+42
1471,3.47132E+42
1472,9.0998E+42
1473,1.36628E+43
1474,1.89508E+43
1475,3.59283E+43
1476,1.34141E+43
1477,1.36093E+43
1478,1.23971E+43
1479,2.34366E+43
1480,1.18593E+43
1481,2.2546E+43
1482,1.14539E+43
1483,2.90812E+43
1484,2.69284E+43
1485,2.45148E+43
1486,2.42088E+43
1487,1.19112E+43
